Label,Area_px,Diameter_um,SurfArea_um2
85_15,6476,10.943229730679313,376.21915666570925
85_15,4128,8.736992053466851,239.81356990673987
85_15,1528,5.315618124081247,88.76820126392892
85_15,800,3.8462462860173314,46.47549804394184
85_15,5020,9.63482775360856,291.63375022573507
85_15,5024,9.638665566050587,291.8661277159548
85_15,10211,13.741249794914093,593.2016381583627
85_15,2882,7.3002727209303195,167.4279817033005
85_15,1449,5.1763816517821315,84.17874583208967
85_15,1888,5.908715661019491,109.68217538370277
85_15,22692,20.48464697341635,1318.2775020164108
85_15,4532,9.154550968843719,263.2836964189305
85_15,25168,21.573293353134765,1462.1191684624107
85_15,6224,10.728200670812532,361.57937478186756
85_15,4832,9.452693128200067,280.71200818540876
85_15,5096,9.707486741608896,296.04892253990965
85_15,8584,12.599025382413265,498.682094011496
85_15,2500,6.799267077391071,145.2359313873183
85_15,3745,8.321814052174068,217.56342521820278
85_15,6643,11.083431017910257,385.92091688238213
85_15,1976,6.0448505289191585,114.79448016853637
85_15,3908,8.50098742834324,227.03280794465587
85_15,22288,20.301477491224155,1294.80737550422
85_15,7696,11.92956549668907,447.0942911827206
85_15,4904,9.522858411226325,284.8948030093635
85_15,4304,8.921301724005156,250.03817947640712
85_15,5208,9.813582643840666,302.5554922660614
85_15,12071,14.940451476503615,701.2571711105275
85_15,3212,7.706902498942036,186.5991246464265
85_15,11208,14.396474672736955,651.1217275956252
85_15,5588,10.165302223324414,324.6313538369337
85_15,14616,16.440172252797954,849.1073492628178
85_15,1971,6.037197847627228,114.50400830576172
85_15,3072,7.537072660653878,178.46591248873668
85_15,988,4.274354800257825,57.39724008426818
85_15,1663,5.5454682229460595,96.61094155884412
85_15,928,4.142534027806465,53.91157773097254
85_15,764,3.7587096217359646,44.38410063196446
85_15,1354,5.003817118850201,78.65978043937157
85_15,2188,6.360858801886761,127.11048715018093
85_15,3134,7.6127504297172734,182.06776358714217
85_15,3436,7.9711076436186445,199.6122640987302
85_15,1524,5.308655949352673,88.53582377370921
85_15,4543,9.165654127525878,263.9227345170348
85_15,596,3.31982526905605,34.62424604273668
85_15,632,3.4186184767000065,36.71564345471406
85_15,8496,12.534278736030107,493.56978922666246
85_15,3412,7.943220301072766,198.21799915741198
85_15,1971,6.037197847627228,114.50400830576172
85_15,1168,4.647437069971479,67.8542271441551
85_15,10944,14.225912678635595,635.7848132411245
85_15,1572,5.391608722650379,91.32435365634572
85_15,648,3.4616216574155985,37.645153415592894
85_15,3164,7.649099914279906,183.81059476379
85_15,2560,6.880374522992682,148.7215937406139
85_15,10486,13.925058331407197,609.1775906109677
85_15,4052,8.656190683293444,235.39839759256546
85_15,7240,11.570746516925956,420.60325729767374
85_15,2082,6.204866743714748,120.95248365935865
85_15,1702,5.6101164268866786,98.87662208848629
85_15,1850,5.848950697721228,107.47458922661549
85_15,5388,9.98173164678097,313.0124793259483
85_15,3684,8.253761343708288,214.01966849235217
85_15,1372,5.036967539600005,79.70547914536029
85_15,3620,8.181753325508968,210.30162864883678
85_15,1524,5.308655949352673,88.53582377370921
85_15,8016,12.17505552910849,465.6844904002974
85_15,14100,16.147364643615216,819.1306530244749
85_15,4068,8.67326405428719,236.32790755344428
85_15,2552,6.869615525756863,148.25683876017447
85_15,3612,8.172707713759868,209.83687366839743
85_15,8550,12.574049154538638,496.7068853446284
85_15,6943,11.330933194734602,403.3492286488603
85_15,5408,10.000240343645062,314.17436677704694
85_15,32162,24.38729435244625,1868.4312101115722
85_15,4466,9.087647141890445,259.4494678303054
85_15,3635,8.19868694829942,211.1730442371608
85_15,882,4.038558600318198,51.23923659344588
85_15,1550,5.353748250488656,90.04627746013732
85_15,341,2.5111305168219107,19.810181041230212
85_15,498,3.034637133448918,28.9309975323538
85_15,5771,10.330411787132682,335.2626240144854
85_15,1348,4.992718065363101,78.311214204042
85_15,538,3.154156473027642,31.254772434550894
85_15,436,2.839457292956288,25.3291464339483
85_15,13699,15.916095239549426,795.8348096299493
85_15,3124,7.60059530392204,181.48681986159292
85_15,973,4.241783676915755,56.52582449594426
85_15,4284,8.90054965653357,248.8762920253087
85_15,3851,8.438764276198548,223.721428709025
85_15,1968,6.032601579090667,114.32972518809693
85_15,1776,5.730777896045065,103.1756056575509
85_15,576,3.263648197147714,33.46235859163813
85_15,19482,18.98055319329572,1131.794566115094
85_15,1263,4.832743792645484,73.37319253687316
85_15,918,4.120153885521228,53.330634005423256
85_15,6360,10.844777702515705,369.4802094493377
85_15,8090,12.231123664956142,469.98347396936197
85_15,8823,12.773215402606677,512.5666490521237
85_15,2786,7.177656201075329,161.85092193802748
85_15,6152,10.66596759271653,357.39657995791276
85_15,1100,4.510123549024507,63.90380981042005
85_15,8329,12.410478525912888,483.86802900998964
85_15,2740,7.118153969780701,159.1785808005008
85_15,1490,5.249104641999213,86.56061510684167
85_15,4238,8.852635290414344,246.20395088778196
85_15,12566,15.243708105776577,730.0138855252167
85_15,1106,4.5224071583793375,64.2523760457496
85_15,911,4.104415177411337,52.92397339753878
85_15,2254,6.456082214717236,130.94471573880617
85_15,22172,20.248578093417798,1288.0684282878483
85_15,448,2.8782671654857173,26.026278904607437
85_15,1664,5.547135280919368,96.66903593139902
85_15,477,2.969964689398451,27.711015708700323
85_15,8820,12.771043641067116,512.3923659344589
85_15,1164,4.639472304786566,67.62184965393537
85_15,2627,6.969829155396177,152.61391670179407
85_15,2627,6.969829155396177,152.61391670179407
85_15,1766,5.714621174027192,102.59466193200163
85_15,1162,4.635484790251158,67.50566090882552
85_15,4220,8.833815446849886,245.15825218179322
85_15,3212,7.706902498942036,186.5991246464265
85_15,14956,16.63029008048465,868.8594359314931
85_15,832,3.9224169732972296,48.33451796569952
85_15,7556,11.820560524085627,438.9610790250307
85_15,7859,12.055236666182976,456.5636739091738
85_15,1628,5.486802106204379,94.57763851942165
85_15,1020,4.343023529546576,59.25626000602586
85_15,1380,5.051631231583631,80.1702341257997
85_15,1456,5.188869924821574,84.58540643997416
85_15,477,2.969964689398451,27.711015708700323
85_15,576,3.263648197147714,33.46235859163813
85_15,420,2.786870199465452,24.399636473069464
85_15,10468,13.913101498120653,608.1318919049789
85_15,2912,7.338170221072533,169.17081287994833
85_15,12168,15.000360515467593,706.8923252483555
85_15,4963,9.579971873346015,288.3223709901042
85_15,2688,7.050285898846877,156.15767342764462
85_15,1247,4.802035022310793,72.44368257599434
85_15,7156,11.503427569955853,415.72333000305986
85_15,7847,12.046029508526528,455.86654143851456
85_15,1844,5.839458209943657,107.12602299128595
85_15,420,2.786870199465452,24.399636473069464
85_15,830,3.9176996932100914,48.21832922058966
85_15,484,2.9916775140520713,28.11767631658482
85_15,1294,4.891693466678556,75.17411808607594
85_15,1251,4.809730596193817,72.67606006621406
85_15,1628,5.486802106204379,94.57763851942165
85_15,2166,6.328799286514858,125.83241095397254
85_15,11128,14.345003379347334,646.4741777912311
85_15,3488,8.031198026955956,202.63317147158648
85_15,3016,7.468059423805288,175.21262762566076
85_15,928,4.142534027806465,53.91157773097254
85_15,860,3.9878730270226472,49.96116039723747
85_15,590,3.303072469439296,34.27567980740711
85_15,711,3.6259924607462994,41.30509888655331
85_15,1132,4.575255058155063,65.7628297321777
85_15,8016,12.17505552910849,465.6844904002974
85_15,988,4.274354800257825,57.39724008426818
85_15,2076,6.195919562789852,120.60391742402909
85_15,780,3.797863903615368,45.31361059284329
85_15,4284,8.90054965653357,248.8762920253087
85_15,5028,9.642501851004893,292.0985052061744
85_15,2632,6.976458881193952,152.90438856456868
85_15,5120,9.730318964622565,297.4431874812279
85_15,1664,5.547135280919368,96.66903593139902
85_15,1597,5.434311818993882,92.77671297021888
85_15,884,4.043134872155002,51.355425338555754
85_15,830,3.9176996932100914,48.21832922058966
85_15,7232,11.56435207238292,420.1385023172344
85_15,6944,11.331749162272096,403.4073230214152
85_15,6020,10.550920289604287,349.7281227806624
85_15,35284,25.54353520522613,2049.801841228055
85_15,16268,17.3443959067215,945.0792527235573
85_15,31952,24.307546216731183,1856.231391875037
85_15,1968,6.032601579090667,114.32972518809693
85_15,227336,64.83749142055976,13206.942279146953
85_15,4284,8.90054965653357,248.8762920253087
85_15,6668,11.104266903162593,387.37327619625535
85_15,19116,18.80141810404516,1110.5320257599903
85_15,4780,9.401692544105831,277.69110081255263
85_15,5532,10.11423830829762,321.3780689738578
85_15,10212,13.741922643478333,593.2597325309177
85_15,231516,65.4308559361371,13449.77675642655
85_15,51676,30.91267166998177,3002.0847961484246
85_15,36640,26.029739925050286,2128.5778104125366
85_15,16292,17.357185188960756,946.4735176648759
85_15,12892,15.440175941027828,748.9526509781227
85_15,19604,19.039890365326826,1138.8820795667948
85_15,32016,24.331878100918118,1859.949431718553
85_15,18148,18.31919905527934,1054.296673126821
85_15,16756,17.602618321421552,973.4293065303616
85_15,10212,13.741922643478333,593.2597325309177
85_15,35944,25.781328891992864,2088.144127114307
85_15,67429,35.31144223039487,3917.245447006195
85_15,42264,27.956152137399968,2455.300561661448
85_15,19116,18.80141810404516,1110.5320257599903
85_15,38024,26.51679291916976,2208.9804220285555
85_15,107524,44.590752609387835,6246.539314596004
85_15,12432,15.162213131881206,722.2292396028563
85_15,32016,24.331878100918118,1859.949431718553
85_15,56400,32.29472928723043,3276.5226120978996
85_15,32572,24.54224625437465,1892.249902859092
85_15,40092,27.22832697471085,2329.1195844721456
85_15,8816,12.768147384392824,512.1599884442392
85_15,38704,26.75284799113785,2248.4845953659064
85_15,80423,38.56401393551024,4672.123723984919
85_15,74472,37.10979925525925,4326.404112910546
85_15,72802,36.6913550971087,4229.386510743819
85_15,14956,16.63029008048465,868.8594359314931
85_15,73472,36.85980449825748,4268.309740355619
85_15,7528,11.798638681488933,437.3344365934928
85_15,91820,41.20602679584487,5334.225287993426
85_15,96180,42.17299872531134,5587.516752332908
85_15,21128,19.766113758456996,1227.4179033405044
85_15,13580,15.846814762393686,788.921579295913
85_15,2624,6.965848291203516,152.43963358412927
85_15,30172,23.620775172128884,1752.8234087272667
85_15,8492,12.531327758064306,493.3374117364428
85_15,220616,63.87201238079526,12816.548095577846
85_15,18580,18.535954350747808,1079.393442070549
85_15,21108,19.75675613176276,1226.256015889406
85_15,25328,21.641758435925418,1471.4142680711989
85_15,49880,30.370736148799175,2897.747303039774
85_15,3412,7.943220301072766,198.21799915741198
85_15,5544,10.12520225548239,322.07520144451706
85_15,39216,26.929218079109866,2278.228914114029
85_15,67880,35.429336012770186,3943.446009028465
85_15,92936,41.45568394004862,5399.058607764726
85_15,36624,26.024055955133182,2127.6483004516576
85_15,20100,19.279249560839776,1167.6968883540392
85_15,38704,26.75284799113785,2248.4845953659064
85_15,26584,22.171866783662836,1544.3808000001877
85_15,16268,17.3443959067215,945.0792527235573
85_15,16724,17.585801868266845,971.5702866086042
85_15,19116,18.80141810404516,1110.5320257599903
85_15,5768,10.327726354449089,335.08834089682074
85_15,123124,47.71593678090496,7152.81152645287
85_15,18750,18.620559763946567,1089.269485404887
85_15,19604,19.039890365326826,1138.8820795667948
85_15,30156,23.614511375897795,1751.893898766388
85_15,7220,11.554753770489295,419.4413698465752
85_15,6284,10.779787123138153,365.06503713516327
85_15,48320,29.89204030773423,2807.1200818540883
85_15,94028,41.698525264806946,5462.497662594705
85_15,33952,25.056752170029494,1972.4201369848918
85_15,5812,10.367042983873507,337.6444932892376
85_15,65168,34.71437037792151,3785.8940706595035
85_15,64244,34.46738879892765,3732.2148704187493
85_15,11304,14.457998349075883,656.6987873608985
85_15,4548,9.170696573925643,264.2132063798094
85_15,11704,14.71157780485261,679.9365363828691
85_15,19116,18.80141810404516,1110.5320257599903
85_15,6608,11.054194799700223,383.8876138429596
85_15,18624,18.557889219146265,1081.949594462966
85_15,24864,21.442607446697842,1444.4584792057126
85_15,5812,10.367042983873507,337.6444932892376
85_15,13240,15.647180373927437,769.1694926272374
85_15,46008,29.168142543454813,2672.8058925070955
85_15,22172,20.248578093417798,1288.0684282878483
85_15,59606,33.199923701493695,3462.773170508997
85_15,4048,8.651917076178707,235.16602010234575
85_15,6084,10.60685664073007,353.44616262417776
85_15,95092,41.933787227187544,5524.310074993148
85_15,58112,32.781212091530136,3375.9801779119357
85_15,43012,28.20245500200522,2498.7551523325333
85_15,14520,16.38609259227298,843.5302894975447
85_15,63344,34.22510889408759,3679.9299351193154
85_15,101800,43.387635741030465,5914.007126091599
85_15,20584,19.509987134214757,1195.8145646706234
85_15,8756,12.72462442835248,508.67432609094345
85_15,5828,10.381303022228707,338.5740032501162
85_15,14956,16.63029008048465,868.8594359314931
85_15,19604,19.039890365326826,1138.8820795667948
85_15,14956,16.63029008048465,868.8594359314931
85_15,129468,48.92978595994925,7521.362225941328
85_15,7468,11.751525600932597,433.8487742401971
85_15,3412,7.943220301072766,198.21799915741198
85_15,26024,21.937095280086645,1511.847951369428
85_15,3016,7.468059423805288,175.21262762566076
85_15,10212,13.741922643478333,593.2597325309177
85_15,32692,24.58741329998485,1899.2212275656832
85_15,12824,15.39940181299309,745.0022336443877
85_15,12064,14.936118847610576,700.850510502643
85_15,39316,26.963530697292693,2284.038351369522
85_15,13692,15.912028267401888,795.4281490220649
85_15,21108,19.75675613176276,1226.256015889406
85_15,21108,19.75675613176276,1226.256015889406
85_15,5208,9.813582643840666,302.5554922660614
85_15,7220,11.554753770489295,419.4413698465752
85_15,3396,7.9245742183110695,197.2884891965332
85_15,11304,14.457998349075883,656.6987873608985
85_15,15836,17.112554447043795,919.9824837798288
85_15,7840,12.040655415237193,455.45988083063014
85_15,5736,10.299038170269792,333.229320975063
85_15,4492,9.114061823167669,260.95992151673346
85_15,14100,16.147364643615216,819.1306530244749
85_15,23232,20.726949816798165,1349.6484631960714
85_15,4060,8.66473157405717,235.86315257300484
85_15,143530,51.518527177336104,8338.285292808718
85_15,15380,16.864375521263696,893.491449894782
85_15,3396,7.9245742183110695,197.2884891965332
85_15,3396,7.9245742183110695,197.2884891965332
85_15,6084,10.60685664073007,353.44616262417776
85_15,6668,11.104266903162593,387.37327619625535
85_15,38004,26.509818302957378,2207.8185345774573
85_15,46752,29.403037210354846,2716.0281056879617
85_15,5532,10.11423830829762,321.3780689738578
85_15,3596,8.154586388327493,208.90736370751864
85_15,18580,18.535954350747808,1079.393442070549
85_15,8492,12.531327758064306,493.3374117364428
85_15,12472,15.186585777627108,724.5530145050534
85_15,12320,15.09376035279521,715.7226698767045
85_15,8492,12.531327758064306,493.3374117364428
85_15,7528,11.798638681488933,437.3344365934928
85_15,21084,19.745521125945608,1224.8617509480875
85_15,70257,36.04432501077272,4081.5363325915273
85_15,28360,22.900512919283926,1647.5564056577387
85_15,9500,13.254211579752212,551.8965392718095
85_15,29568,23.383152991208654,1717.7344077040907
85_15,48320,29.89204030773423,2807.1200818540883
85_15,2644,6.992344576633827,153.60152103522782
85_15,8492,12.531327758064306,493.3374117364428
85_15,5532,10.11423830829762,321.3780689738578
85_15,6284,10.779787123138153,365.06503713516327
85_15,9480,13.240252427296092,550.7346518207108
85_15,1264,4.8346566143283995,73.43128690942812
85_15,9152,13.009185371748387,531.6796976226948
85_15,21128,19.766113758456996,1227.4179033405044
85_15,61480,33.717784125949876,3571.6420246769308
85_15,11660,14.683898424162889,677.3803839904525
85_15,11980,14.884028927955434,695.9705832080291
85_15,16724,17.585801868266845,971.5702866086042
85_15,6668,11.104266903162593,387.37327619625535
85_15,20612,19.523252145697192,1197.4412071021618
85_15,7548,11.814301291174374,438.49632404459135
85_15,9856,13.500269673976518,572.5781359013636
85_15,19604,19.039890365326826,1138.8820795667948
85_15,8816,12.768147384392824,512.1599884442392
85_15,1968,6.032601579090667,114.32972518809693
85_15,5768,10.327726354449089,335.08834089682074
85_15,21128,19.766113758456996,1227.4179033405044
85_15,10944,14.225912678635595,635.7848132411245
85_15,1940,5.989532990542972,112.703082756559
85_15,3620,8.181753325508968,210.30162864883678
85_15,2128,6.273037853431751,123.62482479688529
85_15,8816,12.768147384392824,512.1599884442392
85_15,45928,29.14277231812424,2668.1583427027012
85_15,10580,13.987333511644938,614.638461631131
85_15,9176,13.026231701888818,533.073962564013
85_15,9432,13.206690263232419,547.9461219380745
85_15,2644,6.992344576633827,153.60152103522782
85_15,25684,21.7933215657504,1492.095864700753
85_15,11292,14.45032221455599,656.0016548902391
85_15,30752,23.846726973307455,1786.5181448091246
85_15,17652,18.067125269988917,1025.4818643395765
85_15,20108,19.28308584573713,1168.1616433344782
85_15,5020,9.63482775360856,291.63375022573507
85_15,5532,10.11423830829762,321.3780689738578
85_15,4780,9.401692544105831,277.69110081255263
85_15,15356,16.851212223677475,892.097184953464
85_15,2128,6.273037853431751,123.62482479688529
85_15,13901,16.033012016580514,807.5698728860445
85_15,21648,20.007875947549238,1257.6269770690665
85_15,3856,8.444240793275863,224.01190057179963
85_15,19604,19.039890365326826,1138.8820795667948
85_15,5272,9.873697035402035,306.27353210957676
85_15,3228,7.726073927814374,187.52863460730532
85_15,4048,8.651917076178707,235.16602010234575
85_15,7860,12.056003611927059,456.62176828172863
85_15,9856,13.500269673976518,572.5781359013636
85_15,13692,15.912028267401888,795.4281490220649
85_15,40832,27.478462103027454,2372.1094201627916
85_15,4304,8.921301724005156,250.03817947640712
85_15,2644,6.992344576633827,153.60152103522782
85_15,28360,22.900512919283926,1647.5564056577387
85_15,7528,11.798638681488933,437.3344365934928
85_15,13684,15.907379026026561,794.9633940416254
85_15,4528,9.150510116310127,263.0513189287108
85_15,4048,8.651917076178707,235.16602010234575
85_15,12016,14.906375468248,698.0619806200065
85_15,6084,10.60685664073007,353.44616262417776
85_15,31428,24.10740525659704,1825.7899406562553
85_15,49092,30.129883967328276,2851.9689374664918
85_15,5544,10.12520225548239,322.07520144451706
85_15,7860,12.056003611927059,456.62176828172863
85_15,4528,9.150510116310127,263.0513189287108
85_15,83472,39.28823384689797,4849.253465904892
85_15,8172,12.292954534323801,474.7472125188659
85_15,2644,6.992344576633827,153.60152103522782
85_15,15836,17.112554447043795,919.9824837798288
85_15,4548,9.170696573925643,264.2132063798094
85_15,78448,38.087549736290065,4557.387338188937
85_15,4548,9.170696573925643,264.2132063798094
85_15,14080,16.135908548066244,817.9687655733766
85_15,14080,16.135908548066244,817.9687655733766
85_15,6084,10.60685664073007,353.44616262417776
85_15,5812,10.367042983873507,337.6444932892376
85_15,9152,13.009185371748387,531.6796976226948
85_15,53924,31.577892824895493,3132.680945651901
85_15,26584,22.171866783662836,1544.3808000001877
85_15,9480,13.240252427296092,550.7346518207108
85_15,7232,11.56435207238292,420.1385023172344
85_15,7840,12.040655415237193,455.45988083063014
85_15,10184,13.723070413435105,591.6330900993797
85_15,22712,20.493672240177283,1319.4393894675086
85_15,71178,36.27980856567381,4135.041249714615
85_15,21632,20.000480687290125,1256.6974671081878
85_15,13692,15.912028267401888,795.4281490220649
85_15,12472,15.186585777627108,724.5530145050534
85_15,12016,14.906375468248,698.0619806200065
85_15,4756,9.378060267406799,276.29683587123424
85_15,8816,12.768147384392824,512.1599884442392
85_15,86520,39.99911217496876,5026.325113452312
85_15,14956,16.63029008048465,868.8594359314931
85_15,65168,34.71437037792151,3785.8940706595035
85_15,5024,9.638665566050587,291.8661277159548
85_15,5768,10.327726354449089,335.08834089682074
85_15,12472,15.186585777627108,724.5530145050534
85_15,9152,13.009185371748387,531.6796976226948
85_15,8816,12.768147384392824,512.1599884442392
85_15,3412,7.943220301072766,198.21799915741198
85_15,84476,39.52380674956399,4907.58021595004
85_15,53096,31.334516565612425,3084.5788051764207
85_15,18624,18.557889219146265,1081.949594462966
85_15,5544,10.12520225548239,322.07520144451706
85_15,85396,39.73844425796621,4961.027038700572
85_15,8816,12.768147384392824,512.1599884442392
85_15,5020,9.63482775360856,291.63375022573507
85_15,4284,8.90054965653357,248.8762920253087
85_15,15388,16.868761004505494,893.9562048752215
85_15,13272,15.666077941652407,771.0285125489953
85_15,12472,15.186585777627108,724.5530145050534
85_15,19016,18.75217644465648,1104.722588504498
85_15,12864,15.42339964867182,747.326008546585
85_15,5812,10.367042983873507,337.6444932892376
85_15,19116,18.80141810404516,1110.5320257599903
85_15,11704,14.71157780485261,679.9365363828691
85_15,36624,26.024055955133182,2127.6483004516576
85_15,6092,10.613827957053319,353.9109176046172
85_15,14520,16.38609259227298,843.5302894975447
85_15,8816,12.768147384392824,512.1599884442392
85_15,12824,15.39940181299309,745.0022336443877
85_15,4304,8.921301724005156,250.03817947640712
85_15,5812,10.367042983873507,337.6444932892376
85_15,6084,10.60685664073007,353.44616262417776
85_15,8172,12.292954534323801,474.7472125188659
85_15,6944,11.331749162272096,403.4073230214152
85_15,12016,14.906375468248,698.0619806200065
85_15,8172,12.292954534323801,474.7472125188659
85_15,13240,15.647180373927437,769.1694926272374
85_15,13240,15.647180373927437,769.1694926272374
85_15,5532,10.11423830829762,321.3780689738578
85_15,12864,15.42339964867182,747.326008546585
85_15,43012,28.20245500200522,2498.7551523325333
85_15,5272,9.873697035402035,306.27353210957676
85_15,22684,20.481035753119727,1317.8127470359714
85_15,20100,19.279249560839776,1167.6968883540392
85_15,9852,13.497529893192553,572.3457584111438
85_15,9852,13.497529893192553,572.3457584111438
85_15,8816,12.768147384392824,512.1599884442392
85_15,28900,23.11750806312964,1678.9273668373992
85_15,9500,13.254211579752212,551.8965392718095
85_15,5272,9.873697035402035,306.27353210957676
85_15,3412,7.943220301072766,198.21799915741198
