a_um,b_um,field,V_um3,R_um,D_um,Ss_um2,Sps_um2,sigma_
13.71,5.24,H3,1576.843666458386,7.220490089838482,14.440980179676965,655.1537278657182,748.2429169018985,0.14208755148113883
16.94,5.44,H3,2099.9058077659697,7.943960361474572,15.887920722949143,793.019745396683,946.4464359425713,0.1934714632725083
14.52,4.65,H3,1315.1071272674692,6.79658637775602,13.59317275551204,580.4857265869113,693.2977415774094,0.19434072161222682
22.99,11.7,H3,13182.546261152473,14.654473894425573,29.308947788851146,2698.6733927378286,2895.82947444745,0.07305666637547592
16.73,6.65,H3,3099.04470292541,9.044399636319845,18.08879927263969,1027.9437533301234,1163.0825138821403,0.13146513135005855
17.75,7.87,H3,4605.072070618307,10.320861276469891,20.641722552939783,1338.572028223232,1477.5029615594594,0.10379040530276051
25.4,20.58,H3,45062.27014173846,22.075378187475987,44.150756374951975,6123.872908411182,6170.505122352149,0.007614823925708336
18.75,7.46,H3,4370.866443012943,10.14284157997253,20.28568315994506,1292.7934667667694,1462.4244063609124,0.13121271413784608
16.94,6.87,H3,3349.0026363318307,9.281303193110773,18.562606386221546,1082.4996985825303,1219.0758312537944,0.12616736323354405
16.33,7.47,H3,3816.9458403138656,9.694880555711615,19.38976111142323,1181.1220834686278,1294.9986287514641,0.09641386515135886
11.69,6.68,H3,2185.0231640781644,8.049875162345268,16.099750324690536,814.3069749574507,855.8578482057147,0.051026055929872305
25.22,16.94,H3,30315.204589954254,19.343005920407748,38.686011840815496,4701.731165470564,4826.095510444871,0.026450756242219375
17.34,9.89,H3,7104.447113195438,11.925608795925845,23.85121759185169,1787.1910528263845,1878.9707142891864,0.05135414107946401
19.16,8.28,H3,5502.30661384085,10.951797190473343,21.903594380946686,1507.2338863142431,1673.076000152554,0.11003077581002207
11.69,7.46,H3,2725.0895316704696,8.66490998386265,17.3298199677253,943.4914627199657,975.034880594022,0.03343264790454015
38.31,18.75,H3,56416.13182454295,23.792398871401637,47.584797742803275,7113.549011531774,7691.697170950509,0.08127422169742538
13.92,5.65,H3,1861.3358419471267,7.630951798433233,15.261903596866466,731.7576723506329,823.920422479924,0.1259470909723921
15.53,8.28,H3,4459.854995456598,10.211213964334645,20.42242792866929,1310.2815231471443,1393.8496688051673,0.06377877134167464
19.15,5.48,H3,2408.8985187554003,8.315913535003622,16.631827070007244,869.0200452238167,1069.9127603221852,0.23117155490542052
12.7,7.06,H3,2651.5616698313947,8.586266705530102,17.172533411060204,926.4428048072231,978.2666145336384,0.0559384880075775
15.93,7.86,H3,4122.393808536447,9.946881771633299,19.893763543266598,1243.3224511502985,1342.2131565206555,0.07953745649719846
25.41,16.33,H3,28383.480137287912,18.923102632518695,37.84620526503739,4499.81390818732,4645.733965473559,0.0324280204167422
20.97,12.1,H3,12860.4978283218,14.534152867167439,29.068305734334878,2654.5402293188163,2785.5156450499467,0.04934015099282951
27.22,14.11,H3,22700.256143352195,17.56496880341315,35.1299376068263,3877.0788147840876,4145.839411824232,0.06932038523831552
23.39,10.28,H3,10353.92608812568,13.520896355263067,27.041792710526135,2297.316497976563,2540.6213744695583,0.10590829635676857
24.8,9.89,H3,10160.91628646176,13.436353502182707,26.872707004365413,2268.6772013279797,2564.9582632875267,0.13059639413933266
15.75,6.45,H3,2744.6602757903565,8.685603419464902,17.371206838929805,948.0033141875067,1065.2026346421196,0.12362754296387601
18.35,9.31,H3,6662.297775577724,11.67289225507677,23.34578451015354,1712.2485918638092,1838.4216842855478,0.07368853624484362
23.39,8.87,H3,7708.432446392595,12.254412273684308,24.508824547368615,1887.0996684874156,2159.3158269108617,0.14425107638413093
23.79,7.47,H3,5560.633284817322,10.990359076119725,21.98071815223945,1517.8666810531267,1822.3419192236408,0.20059419049851135
19.15,6.05,H3,2936.0817049637876,8.883003690441527,17.766007380883053,991.5840882031141,1188.5539434113164,0.19864160543876674
14.92,6.86,H3,2941.0720494957914,8.888033541121336,17.776067082242673,992.70734158078,1087.241354085978,0.09522848129103445
23.39,14.52,H3,20656.277713610092,17.021107640644388,34.042215281288776,3640.705085070727,3777.263543789596,0.03750879445820754
15.93,7.06,H3,3325.9352283790645,9.259944690055525,18.51988938011105,1077.523248692035,1189.471523375174,0.10389406893914255
25.61,14.11,H3,21357.588531640326,17.211598316836334,34.42319663367267,3722.6505299188375,3936.991625093068,0.057577549504466585
24.8,9.48,H3,9335.916630261825,13.062394179068406,26.12478835813681,2144.15133296666,2448.7231256475015,0.14204771277008432
22.98,13.71,H3,18093.123317805635,16.2857705342339,32.5715410684678,3332.9322575998244,3478.7544680514366,0.04375192748640644
23.39,14.52,H3,20656.277713610092,17.021107640644388,34.042215281288776,3640.705085070727,3777.263543789596,0.03750879445820754
25.81,17.34,H3,32506.84347901637,19.79833781577638,39.59667563155276,4925.692820502308,5055.84559186328,0.02642324158324172
20.16,5.65,H3,2695.7277710958383,8.633677215655226,17.26735443131045,936.7020692669897,1159.9099599965598,0.2382912326693587
15.22,10.87,H3,7532.902562595419,12.160681486109729,24.321362972219458,1858.342208337512,1893.8441207879714,0.01910407689777438
14.62,9.09,H3,5060.154163952014,10.650215111703485,21.30043022340697,1425.3667491818333,1478.4926444911432,0.037271737494791735
19.77,13.84,H3,15862.347464397157,15.586895240337185,31.17379048067437,3053.016117670527,3118.274822987334,0.021375159121858944
27.08,15.22,H3,26276.44294351983,18.442763124603548,36.885526249207096,4274.268898752881,4504.894950236148,0.053956841964378555
26.09,7.73,H3,6530.127730517582,11.595185182227647,23.190370364455294,1689.5274101857049,2060.391041651605,0.219507318573267
13.24,5.55,H3,1708.29378414603,7.415799576001005,14.83159915200201,691.0760329908616,772.3794845953815,0.11764762156871833
13.24,6.92,H3,2655.759742395275,8.590795705013463,17.181591410026925,927.420404437768,990.1842541736335,0.06767572660202026
21.15,11.07,H3,10856.609643612062,13.736261115361454,27.47252223072291,2371.083998571698,2530.8785451478,0.06739303486184367
18.19,11.46,H3,10006.692252595836,13.36802691972098,26.73605383944196,2245.66250038746,2324.935171709878,0.03530034958892547
11.07,5.53,H3,1418.0335063152224,6.969462641781111,13.938925283562222,610.3914659708241,657.3416440186841,0.07691814297106192
15.02,10.08,H3,6392.630553815391,11.51322518323396,23.02645036646792,1665.7271404170763,1709.9737342576054,0.02656293024645695
13.84,7.71,H3,3446.1442751628224,9.370187516155964,18.740375032311928,1103.3325435230688,1164.6276065416696,0.05555447754933307
22.53,14.25,H3,19163.707332916103,16.60084928760726,33.20169857521452,3463.1434213227935,3583.4009983315186,0.03472497739143332
12.85,9.68,H3,5043.621084411946,10.638603280205778,21.277206560411557,1422.2603150724085,1441.6652219439318,0.01364370971043738
21.54,11.86,H3,12691.229168004758,14.470105327210543,28.940210654421087,2631.19629353478,2783.005514688582,0.057695893509282614
18.77,9.09,H3,6496.5180340204715,11.575257998282906,23.15051599656581,1683.7252443921786,1824.4262803221077,0.08356531827181923
17.79,9.68,H3,6982.569579119729,11.857020049519859,23.714040099039718,1766.6925289721037,1872.5175407330319,0.059900073173739576
16.01,6.72,H3,3028.43660797705,8.97518259211652,17.95036518423304,1012.2701940249502,1131.022790128779,0.11731314110084501
15.61,10.47,H3,7167.783443215548,11.960943038226455,23.92188607645291,1797.7972356296004,1845.6839911671316,0.026636349521786284
17.79,11.86,H3,10481.753337920365,13.576310916682512,27.152621833365025,2316.1859069624925,2379.709799585014,0.02742607682378506
19.77,9.69,H3,7775.759734244909,12.289986555788088,24.579973111576177,1898.0719870477408,2051.7454730066343,0.0809629387123072
14.63,7.32,H3,3283.636674094685,9.220521738520347,18.441043477040694,1068.3679624256126,1150.1887514873429,0.07658483962394858
20.16,7.05,H3,4197.177838292455,10.006670216498618,20.013340432997236,1258.3140287882093,1469.0401680843497,0.1674670507322209
25.69,15.41,H3,25553.947076079054,18.272155978771764,36.54431195754353,4195.555320198741,4375.439547925384,0.042874950751006224
31.23,17.0,H3,37805.800329593425,20.82044187342682,41.64088374685364,5447.406048261401,5773.287928702028,0.05982331361999993
33.41,17.79,H3,44291.152489871754,21.9487330910549,43.8974661821098,6053.80989045637,6441.422644210861,0.06402790321604734
22.53,8.36,H3,6595.722203826768,11.633880062499948,23.267760124999896,1700.8226408712292,1956.5186062440584,0.1503366425330812
21.95,11.1,H3,11328.4134628415,13.932428641508116,27.86485728301623,2439.2904685170347,2620.6923209704682,0.0743666466928461
26.09,9.29,H3,9431.789865719695,13.106955824625702,26.213911649251404,2158.805597253709,2508.887167876735,0.1621644723676725
18.78,8.72,H3,5981.5972379212835,11.26097996849017,22.52195993698034,1593.5373088288882,1741.6883932026717,0.09296995028165478
21.54,8.3,H3,6215.706410254602,11.40601560011209,22.81203120022418,1634.8495289258196,1863.4851869339714,0.13985119361925435
17.79,8.7,H3,5640.311149379014,11.042603651034861,22.085207302069723,1532.3318650987972,1657.1339580445501,0.08144586416840349
16.6,7.71,H3,4133.381139284888,9.955711004734951,19.911422009469902,1245.5306719888854,1361.24535530298,0.09290392112891066
21.94,12.06,H3,13366.566031013406,14.722348015192456,29.44469603038491,2723.729805304158,2881.722359826093,0.05800595720407431
21.15,10.08,H3,9001.606938295308,12.904578147895332,25.809156295790665,2092.654289461624,2274.9001729485794,0.08708838550386733
24.11,13.64,H3,18789.471311655514,16.49207560219361,32.98415120438722,3417.909018526993,3598.329122448183,0.052786690032769146
14.65,7.72,H3,3657.3020941647887,9.557788334280133,19.115576668560266,1147.9545161240208,1223.7847767138082,0.06605685114234539
11.46,7.51,H3,2707.40421647603,8.646124745682917,17.292249491365833,939.4049806514273,967.3223900517894,0.029718183291941758
17.98,17.79,H3,23835.82525495044,17.85310919170092,35.70621838340184,4005.323386365205,4005.403613330368,2.003008432138742e-5
14.24,6.32,H3,2382.499154389398,8.285423566720626,16.57084713344125,862.659272107337,951.9896963568992,0.10355238405001144
24.7,16.6,H3,28510.296812124172,18.95124341202841,37.90248682405682,4513.207317156073,4632.2601537308165,0.026378765301161122
15.61,7.31,H3,3494.027077409602,9.413386393869647,18.826772787739294,1113.5292649896035,1214.8979692688797,0.09103371367632862
15.62,11.46,H3,8592.8825170724,12.706231244746704,25.412462489493407,2028.819329246442,2061.7653403881977,0.016239006927242006
